,origin,destination,depart_time,depart_weekday,duration,arrival_time,arrival_weekday,flight_no,airline_code,economy_fare,business_fare,first_fare
248,CCU,BOM,23:25:00,4,2:30:00,01:55:00,5,SG242,SG,7273,,
249,CCU,BOM,23:25:00,5,2:30:00,01:55:00,6,SG242,SG,7273,,
250,CCU,BOM,05:55:00,6,2:45:00,08:40:00,6,SG515,SG,7273,,
251,CCU,BOM,23:25:00,3,2:30:00,01:55:00,4,SG242,SG,7354,,
252,CCU,BOM,23:25:00,2,2:30:00,01:55:00,3,SG242,SG,7354,,
253,CCU,BOM,05:55:00,3,2:45:00,08:40:00,3,SG515,SG,7354,,
254,CCU,BOM,05:55:00,2,2:45:00,08:40:00,2,SG515,SG,7354,,
255,CCU,BOM,01:55:00,5,2:30:00,04:25:00,5,6E5013,6E,7496,,
256,CCU,BOM,01:55:00,6,2:30:00,04:25:00,6,6E5013,6E,7496,,
257,CCU,BOM,01:55:00,0,2:30:00,04:25:00,0,6E5013,6E,7496,,
258,CCU,BOM,22:45:00,4,2:40:00,01:25:00,5,6E6958,6E,7496,,
259,CCU,BOM,22:45:00,5,2:40:00,01:25:00,6,6E6958,6E,7496,,
260,CCU,BOM,22:45:00,6,2:40:00,01:25:00,0,6E6958,6E,7496,,
261,CCU,BOM,01:55:00,3,2:30:00,04:25:00,3,6E5013,6E,7636,,
262,CCU,BOM,01:55:00,4,2:30:00,04:25:00,4,6E5013,6E,7636,,
263,CCU,BOM,01:55:00,2,2:30:00,04:25:00,2,6E5013,6E,7636,,
264,CCU,BLR,17:40:00,2,2:30:00,20:10:00,2,SG508,SG,6286,,
265,CCU,BLR,05:55:00,5,2:20:00,08:15:00,5,6E771,6E,6460,,
266,CCU,BLR,21:15:00,5,2:35:00,23:50:00,5,6E487,6E,6460,,
267,CCU,BLR,04:15:00,5,2:35:00,06:50:00,5,6E6438,6E,6460,,
268,CCU,BLR,05:55:00,4,2:20:00,08:15:00,4,6E771,6E,6478,,
269,CCU,BLR,05:55:00,6,2:20:00,08:15:00,6,6E771,6E,6478,,
270,CCU,BLR,04:15:00,0,2:35:00,06:50:00,0,6E6438,6E,6478,,
271,CCU,BLR,04:15:00,6,2:35:00,06:50:00,6,6E6438,6E,6478,,
272,CCU,BLR,04:15:00,4,2:35:00,06:50:00,4,6E6438,6E,6478,,
273,CCU,BLR,19:05:00,6,2:25:00,21:30:00,6,I5554,I5,6532,,
274,CCU,BLR,19:05:00,5,2:25:00,21:30:00,5,I5554,I5,6532,,
275,CCU,BLR,16:50:00,5,2:30:00,19:20:00,5,I5991,I5,6532,,
276,CCU,BLR,17:40:00,4,2:30:00,20:10:00,4,SG508,SG,6544,,
277,CCU,BLR,05:55:00,1,2:20:00,08:15:00,1,6E771,6E,6584,,
278,CCU,BLR,19:55:00,1,2:30:00,22:25:00,1,6E6314,6E,6584,,
279,CCU,BLR,04:15:00,1,2:35:00,06:50:00,1,6E6438,6E,6584,,
280,CCU,BLR,21:15:00,1,2:35:00,23:50:00,1,6E487,6E,6584,,
281,CCU,BLR,05:55:00,3,2:20:00,08:15:00,3,6E771,6E,6602,,
282,CCU,BLR,05:55:00,0,2:20:00,08:15:00,0,6E771,6E,6602,,
283,CCU,BLR,05:55:00,2,2:20:00,08:15:00,2,6E771,6E,6602,,
284,CCU,BLR,19:55:00,0,2:30:00,22:25:00,0,6E6314,6E,6602,,
285,CCU,BLR,19:05:00,4,2:25:00,21:30:00,4,I5554,I5,6635,,
286,CCU,BLR,19:05:00,0,2:25:00,21:30:00,0,I5554,I5,6657,,
287,CCU,BLR,19:05:00,2,2:25:00,21:30:00,2,I5554,I5,6657,,
288,CCU,BLR,19:05:00,3,2:25:00,21:30:00,3,I5554,I5,6657,,
289,AMD,MAA,22:20:00,3,2:20:00,00:40:00,4,6E506,6E,6532,,
290,AMD,MAA,07:05:00,2,2:10:00,09:15:00,2,6E299,6E,7018,,
291,AMD,MAA,22:20:00,2,2:20:00,00:40:00,3,6E506,6E,7018,,
292,AMD,MAA,09:50:00,2,2:25:00,12:15:00,2,6E6375,6E,7018,,
293,AMD,MAA,22:20:00,1,2:20:00,00:40:00,2,6E506,6E,7295,,
294,AMD,MAA,15:20:00,1,2:15:00,17:35:00,1,6E6796,6E,7298,,
295,AMD,MAA,07:05:00,3,2:10:00,09:15:00,3,6E299,6E,7578,,
296,AMD,MAA,07:05:00,4,2:10:00,09:15:00,4,6E299,6E,8019,,
297,AMD,MAA,15:20:00,4,2:15:00,17:35:00,4,6E6796,6E,8019,,
298,AMD,MAA,22:20:00,5,2:20:00,00:40:00,6,6E506,6E,8019,,
299,AMD,MAA,15:20:00,3,2:15:00,17:35:00,3,6E6796,6E,8169,,
300,AMD,MAA,15:20:00,5,2:15:00,17:35:00,5,6E6796,6E,8653,,
301,AMD,MAA,07:05:00,5,2:10:00,09:15:00,5,6E299,6E,9343,,
302,AMD,MAA,07:05:00,6,2:10:00,09:15:00,6,6E299,6E,19079,,
303,AMD,MAA,22:20:00,6,2:20:00,00:40:00,0,6E506,6E,19079,,
304,AMD,MAA,07:05:00,0,2:10:00,09:15:00,0,6E299,6E,20308,,
305,AMD,MAA,22:20:00,0,2:20:00,00:40:00,1,6E506,6E,20308,,
306,AMD,MAA,15:20:00,0,2:15:00,17:35:00,0,6E6796,6E,22034,,
307,AMD,MAA,15:20:00,6,2:15:00,17:35:00,6,6E6796,6E,24373,,
308,AMD,MAA,22:20:00,4,2:20:00,00:40:00,5,6E506,6E,24373,,
309,AMD,CCU,21:15:00,2,2:30:00,23:45:00,2,SG512,SG,7782,,
310,AMD,CCU,21:15:00,3,2:30:00,23:45:00,3,SG512,SG,7782,,
311,AMD,CCU,19:25:00,2,2:40:00,22:05:00,2,6E6556,6E,8084,,
312,AMD,CCU,19:25:00,0,2:40:00,22:05:00,0,6E6556,6E,8084,,
313,AMD,CCU,21:15:00,4,2:30:00,23:45:00,4,SG512,SG,8086,,
314,AMD,CCU,10:25:00,5,2:35:00,13:00:00,5,SG8111,SG,8086,,
315,AMD,CCU,10:25:00,4,2:35:00,13:00:00,4,SG8111,SG,8086,,
316,AMD,CCU,21:15:00,0,2:30:00,23:45:00,0,SG512,SG,8436,,
317,AMD,CCU,19:25:00,5,2:40:00,22:05:00,5,6E6556,6E,8494,,
318,AMD,CCU,21:15:00,5,2:30:00,23:45:00,5,SG512,SG,8534,,
319,AMD,CCU,06:20:00,2,2:30:00,08:50:00,2,6E966,6E,8653,,
320,AMD,CCU,09:25:00,4,2:25:00,11:50:00,4,6E751,6E,9053,,
321,AMD,CCU,09:25:00,5,2:25:00,11:50:00,5,6E751,6E,9053,,
322,AMD,CCU,06:20:00,5,2:30:00,08:50:00,5,6E966,6E,9053,,
323,AMD,CCU,19:25:00,4,2:40:00,22:05:00,4,6E6556,6E,9053,,
324,AMD,CCU,09:25:00,2,2:25:00,11:50:00,2,6E751,6E,9223,,
325,AMD,CCU,06:20:00,0,2:30:00,08:50:00,0,6E966,6E,9223,,
326,AMD,CCU,06:20:00,1,2:30:00,08:50:00,1,6E966,6E,9223,,
327,AMD,CCU,09:25:00,0,2:25:00,11:50:00,0,6E751,6E,9274,,
328,AMD,CCU,06:20:00,4,2:30:00,08:50:00,4,6E966,6E,9835,,
329,AMD,CCU,09:25:00,3,2:25:00,11:50:00,3,6E751,6E,10020,,
330,AMD,CCU,19:25:00,3,2:40:00,22:05:00,3,6E6556,6E,10020,,
331,AMD,CCU,21:15:00,1,2:30:00,23:45:00,1,SG512,SG,10146,,
332,AMD,CCU,06:20:00,3,2:30:00,08:50:00,3,6E966,6E,10818,,
333,AMD,CCU,19:25:00,1,2:40:00,22:05:00,1,6E6556,6E,10818,,
334,AMD,PNQ,10:30:00,1,1:40:00,12:10:00,1,AI481,AI,3261,,24416
335,AMD,PNQ,10:30:00,4,1:40:00,12:10:00,4,AI481,AI,3323,,33139
336,AMD,PNQ,10:30:00,2,1:40:00,12:10:00,2,AI481,AI,3386,,24865
337,AMD,PNQ,10:30:00,3,1:40:00,12:10:00,3,AI481,AI,3386,,24543
338,AMD,PNQ,13:50:00,1,1:05:00,14:55:00,1,6E522,6E,3751,,
339,AMD,PNQ,20:55:00,1,1:05:00,22:00:00,1,6E794,6E,3751,,
340,AMD,PNQ,03:00:00,1,1:10:00,04:10:00,1,6E6335,6E,3751,,
341,AMD,PNQ,10:40:00,1,1:30:00,12:10:00,1,6E6471,6E,3751,,
342,AMD,PNQ,20:55:00,5,1:05:00,22:00:00,5,6E794,6E,3823,,
343,AMD,PNQ,13:50:00,4,1:05:00,14:55:00,4,6E522,6E,3823,,
344,AMD,PNQ,03:00:00,4,1:10:00,04:10:00,4,6E6335,6E,3823,,
345,AMD,PNQ,03:00:00,5,1:10:00,04:10:00,5,6E6335,6E,3823,,
346,AMD,PNQ,10:40:00,4,1:30:00,12:10:00,4,6E6471,6E,3823,,
347,AMD,PNQ,19:50:00,5,1:35:00,21:25:00,5,6E6278,6E,3823,,
348,AMD,PNQ,13:50:00,3,1:05:00,14:55:00,3,6E522,6E,3894,,
349,AMD,PNQ,03:00:00,3,1:10:00,04:10:00,3,6E6335,6E,3894,,
350,AMD,PNQ,03:00:00,2,1:10:00,04:10:00,2,6E6335,6E,3894,,
351,AMD,PNQ,10:40:00,3,1:30:00,12:10:00,3,6E6471,6E,3894,,
352,AMD,PNQ,10:40:00,2,1:30:00,12:10:00,2,6E6471,6E,4324,,
353,AMD,PNQ,13:50:00,0,1:05:00,14:55:00,0,6E522,6E,4765,,
354,AMD,PNQ,10:40:00,0,1:30:00,12:10:00,0,6E6471,6E,5219,,
355,AMD,PNQ,20:55:00,0,1:05:00,22:00:00,0,6E794,6E,5262,,
356,AMD,PNQ,03:00:00,0,1:10:00,04:10:00,0,6E6335,6E,5362,,
357,AMD,PNQ,20:55:00,3,1:05:00,22:00:00,3,6E794,6E,7742,,
358,AMD,PNQ,20:55:00,4,1:05:00,22:00:00,4,6E794,6E,8270,,
359,AMD,DEL,18:35:00,1,1:45:00,20:20:00,1,AI836,AI,4085,,
360,AMD,DEL,18:35:00,4,1:45:00,20:20:00,4,AI836,AI,4241,,
361,AMD,DEL,18:35:00,5,1:45:00,20:20:00,5,AI836,AI,4241,,
362,AMD,DEL,14:55:00,3,1:00:00,15:55:00,3,AI482,AI,4320,,30179
363,AMD,DEL,07:50:00,3,1:40:00,09:30:00,3,AI818,AI,4320,,
364,AMD,DEL,18:35:00,3,1:45:00,20:20:00,3,AI836,AI,4320,,
365,AMD,DEL,18:35:00,2,1:45:00,20:20:00,2,AI836,AI,4320,,22611
366,AMD,DEL,21:50:00,3,1:50:00,23:40:00,3,AI532,AI,4320,,
367,AMD,DEL,06:00:00,5,1:45:00,07:45:00,5,SG194,SG,4554,,
368,AMD,DEL,02:15:00,5,1:45:00,04:00:00,5,SG8109,SG,4554,,
369,AMD,DEL,06:45:00,1,1:30:00,08:15:00,1,UK926,UK,4682,7802,21890
370,AMD,DEL,21:50:00,4,1:50:00,23:40:00,4,AI532,AI,4687,,
371,AMD,DEL,18:10:00,1,1:35:00,19:45:00,1,6E178,6E,4694,,
372,AMD,DEL,21:00:00,1,1:35:00,22:35:00,1,6E6202,6E,4694,,
373,AMD,DEL,19:30:00,1,1:50:00,21:20:00,1,6E2268,6E,4694,,
374,AMD,DEL,18:10:00,5,1:35:00,19:45:00,5,6E178,6E,4712,,
375,AMD,DEL,05:55:00,5,1:45:00,07:40:00,5,6E526,6E,4712,,
376,AMD,DEL,06:00:00,4,1:45:00,07:45:00,4,SG194,SG,4722,,
377,AMD,DEL,06:00:00,3,1:45:00,07:45:00,3,SG194,SG,4809,,
378,AMD,DEL,06:00:00,0,1:45:00,07:45:00,0,SG194,SG,4911,,
379,AMD,DEL,15:40:00,1,1:30:00,17:10:00,1,6E246,6E,5075,,
380,AMD,DEL,04:30:00,1,1:40:00,06:10:00,1,6E158,6E,5075,,
381,AMD,DEL,21:00:00,0,1:35:00,22:35:00,0,6E6202,6E,5098,,
382,AMD,DEL,14:55:00,4,1:00:00,15:55:00,4,AI482,AI,6262,,30179
383,AMD,DEL,14:55:00,1,1:00:00,15:55:00,1,AI482,AI,6472,,29104
384,AMD,BOM,04:20:00,2,1:20:00,05:40:00,2,6E5277,6E,2956,,
385,AMD,BOM,05:00:00,1,1:15:00,06:15:00,1,UK918,UK,3010,6055,13826
386,AMD,BOM,17:35:00,5,1:20:00,18:55:00,5,AI632,AI,3063,,14166
387,AMD,BOM,17:35:00,4,1:35:00,19:10:00,4,AI632,AI,3063,,14166
388,AMD,BOM,17:35:00,2,1:20:00,18:55:00,2,AI632,AI,3120,,
389,AMD,BOM,20:35:00,2,1:30:00,22:05:00,2,AI638,AI,3120,,14166
390,AMD,BOM,17:35:00,3,1:35:00,19:10:00,3,AI632,AI,3120,,14166
391,AMD,BOM,23:45:00,1,1:15:00,01:00:00,2,6E5195,6E,3130,,
392,AMD,BOM,06:40:00,3,1:15:00,07:55:00,3,6E5017,6E,3227,,
393,AMD,BOM,23:45:00,3,1:15:00,01:00:00,4,6E5195,6E,3297,,
394,AMD,BOM,04:20:00,3,1:20:00,05:40:00,3,6E5277,6E,3297,,
395,AMD,BOM,20:35:00,5,1:30:00,22:05:00,5,AI638,AI,3411,,14166
396,AMD,BOM,04:20:00,4,1:20:00,05:40:00,4,6E5277,6E,3423,,
397,AMD,BOM,17:50:00,3,1:15:00,19:05:00,3,6E5136,6E,3473,,
398,AMD,BOM,23:45:00,2,1:15:00,01:00:00,3,6E5195,6E,3473,,
399,AMD,BOM,09:15:00,3,1:20:00,10:35:00,3,6E6425,6E,3473,,
400,AMD,BOM,17:50:00,2,1:15:00,19:05:00,2,6E5136,6E,3486,,
401,AMD,BOM,08:25:00,2,1:10:00,09:35:00,2,UK936,UK,3498,6210,28755
402,AMD,BOM,08:25:00,3,1:10:00,09:35:00,3,UK936,UK,3498,5393,16275
403,AMD,BOM,10:50:00,3,1:10:00,12:00:00,3,UK908,UK,3498,5880,16275
404,AMD,BOM,05:00:00,2,1:15:00,06:15:00,2,UK918,UK,3498,6210,16275
405,AMD,BOM,05:00:00,3,1:15:00,06:15:00,3,UK918,UK,3498,5393,16275
406,AMD,BOM,17:50:00,5,1:15:00,19:05:00,5,6E5136,6E,3510,,
407,AMD,BOM,04:20:00,5,1:20:00,05:40:00,5,6E5277,6E,3510,,
408,AMD,BOM,04:20:00,1,1:20:00,05:40:00,1,6E5277,6E,3571,,
409,AMD,BLR,04:40:00,5,2:10:00,06:50:00,5,6E6422,6E,6262,,
410,AMD,BLR,04:40:00,1,2:10:00,06:50:00,1,6E6422,6E,6262,,
411,AMD,BLR,14:55:00,4,2:10:00,17:05:00,4,6E758,6E,6262,,
412,AMD,BLR,10:30:00,5,2:10:00,12:40:00,5,6E6523,6E,6262,,
413,AMD,BLR,04:40:00,4,2:10:00,06:50:00,4,6E6422,6E,6262,,
414,AMD,BLR,14:55:00,5,2:10:00,17:05:00,5,6E758,6E,6262,,
415,AMD,BLR,09:10:00,5,2:15:00,11:25:00,5,6E823,6E,6262,,
416,AMD,BLR,09:10:00,4,2:15:00,11:25:00,4,6E823,6E,6262,,
417,AMD,BLR,23:40:00,4,2:20:00,02:00:00,5,6E996,6E,6262,,
418,AMD,BLR,23:40:00,1,2:20:00,02:00:00,2,6E996,6E,6262,,
419,AMD,BLR,23:40:00,5,2:20:00,02:00:00,6,6E996,6E,6262,,
420,AMD,BLR,23:40:00,0,2:20:00,02:00:00,1,6E996,6E,6262,,
421,AMD,BLR,19:35:00,5,2:25:00,22:00:00,5,6E6481,6E,6262,,
422,AMD,BLR,19:35:00,1,2:25:00,22:00:00,1,6E6481,6E,6262,,
423,AMD,BLR,14:55:00,1,2:10:00,17:05:00,1,6E758,6E,6291,,
424,AMD,BLR,17:05:00,2,2:05:00,19:10:00,2,6E6237,6E,6377,,
425,AMD,BLR,04:40:00,2,2:10:00,06:50:00,2,6E6422,6E,6377,,
426,AMD,BLR,23:40:00,2,2:20:00,02:00:00,3,6E996,6E,6377,,
427,AMD,BLR,23:40:00,3,2:20:00,02:00:00,4,6E996,6E,6377,,
428,AMD,BLR,04:40:00,3,2:10:00,06:50:00,3,6E6422,6E,6407,,
429,AMD,BLR,09:10:00,1,2:15:00,11:25:00,1,6E823,6E,6732,,
430,AMD,BLR,19:35:00,0,2:25:00,22:00:00,0,6E6481,6E,6745,,
431,AMD,BLR,19:35:00,2,2:25:00,22:00:00,2,6E6481,6E,6856,,
432,AMD,BLR,17:05:00,0,2:05:00,19:10:00,0,6E6237,6E,7198,,
433,AMD,BLR,17:05:00,4,2:05:00,19:10:00,4,6E6237,6E,10677,,
434,PNQ,MAA,05:40:00,4,1:35:00,07:15:00,4,6E159,6E,6375,,
435,PNQ,MAA,14:50:00,4,1:50:00,16:40:00,4,6E763,6E,6375,,
436,PNQ,MAA,01:05:00,2,1:45:00,02:50:00,2,6E553,6E,6494,,
437,PNQ,MAA,01:05:00,4,1:45:00,02:50:00,4,6E553,6E,6494,,
438,PNQ,MAA,01:05:00,3,1:45:00,02:50:00,3,6E553,6E,6494,,
439,PNQ,MAA,05:40:00,1,1:35:00,07:15:00,1,6E159,6E,6508,,
440,PNQ,MAA,05:40:00,0,1:35:00,07:15:00,0,6E159,6E,6508,,
441,PNQ,MAA,01:05:00,1,1:45:00,02:50:00,1,6E553,6E,6508,,
442,PNQ,MAA,17:45:00,1,1:50:00,19:35:00,1,6E105,6E,6508,,
443,PNQ,MAA,14:50:00,0,1:50:00,16:40:00,0,6E763,6E,6508,,
444,PNQ,MAA,14:50:00,1,1:50:00,16:40:00,1,6E763,6E,6508,,
445,PNQ,MAA,17:45:00,0,1:50:00,19:35:00,0,6E105,6E,6508,,
446,PNQ,MAA,20:55:00,0,2:00:00,22:55:00,0,6E225,6E,6508,,
447,PNQ,MAA,20:55:00,1,2:00:00,22:55:00,1,6E225,6E,6508,,
448,PNQ,MAA,05:40:00,6,1:35:00,07:15:00,6,6E159,6E,6632,,
449,PNQ,MAA,05:40:00,5,1:35:00,07:15:00,5,6E159,6E,6632,,
450,PNQ,MAA,21:55:00,5,1:45:00,23:40:00,5,6E6186,6E,6632,,
451,PNQ,MAA,21:55:00,6,1:45:00,23:40:00,6,6E6186,6E,6632,,
452,PNQ,MAA,01:05:00,5,1:45:00,02:50:00,5,6E553,6E,6632,,
453,PNQ,MAA,01:05:00,6,1:45:00,02:50:00,6,6E553,6E,6632,,
454,PNQ,MAA,14:50:00,6,1:50:00,16:40:00,6,6E763,6E,6632,,
455,PNQ,MAA,17:45:00,6,1:50:00,19:35:00,6,6E105,6E,6632,,
456,PNQ,MAA,17:45:00,5,1:50:00,19:35:00,5,6E105,6E,6632,,
457,PNQ,MAA,20:55:00,6,2:00:00,22:55:00,6,6E225,6E,6632,,
458,PNQ,MAA,14:50:00,3,1:50:00,16:40:00,3,6E763,6E,6722,,
459,PNQ,CCU,06:05:00,2,2:50:00,08:55:00,2,6E6359,6E,9688,,
460,PNQ,CCU,17:40:00,0,2:25:00,20:05:00,0,6E6553,6E,11238,,
461,PNQ,CCU,23:35:00,0,2:35:00,02:10:00,1,6E6943,6E,11238,,
462,PNQ,CCU,06:05:00,0,2:50:00,08:55:00,0,6E6359,6E,11238,,
463,PNQ,CCU,23:35:00,6,2:35:00,02:10:00,0,6E6943,6E,11555,,
464,PNQ,CCU,17:40:00,3,2:25:00,20:05:00,3,6E6553,6E,11661,,
465,PNQ,CCU,23:35:00,2,2:35:00,02:10:00,3,6E6943,6E,11661,,
466,PNQ,CCU,23:35:00,3,2:35:00,02:10:00,4,6E6943,6E,11661,,
467,PNQ,CCU,06:05:00,3,2:50:00,08:55:00,3,6E6359,6E,11661,,
468,PNQ,CCU,23:35:00,5,2:35:00,02:10:00,6,6E6943,6E,11905,,
469,PNQ,CCU,17:40:00,2,2:25:00,20:05:00,2,6E6553,6E,12124,,
470,PNQ,CCU,17:40:00,6,2:25:00,20:05:00,6,6E6553,6E,12930,,
471,PNQ,CCU,06:05:00,1,2:50:00,08:55:00,1,6E6359,6E,13251,,
472,PNQ,CCU,06:05:00,4,2:50:00,08:55:00,4,6E6359,6E,13500,,
473,PNQ,CCU,17:40:00,1,2:25:00,20:05:00,1,6E6553,6E,14034,,
474,PNQ,CCU,06:05:00,6,2:50:00,08:55:00,6,6E6359,6E,14298,,
475,PNQ,CCU,23:35:00,1,2:35:00,02:10:00,2,6E6943,6E,14928,,
476,PNQ,CCU,17:40:00,4,2:25:00,20:05:00,4,6E6553,6E,15209,,
477,PNQ,CCU,17:40:00,5,2:25:00,20:05:00,5,6E6553,6E,15398,,
478,PNQ,CCU,23:35:00,4,2:35:00,02:10:00,5,6E6943,6E,16348,,
479,PNQ,CCU,06:05:00,5,2:50:00,08:55:00,5,6E6359,6E,16348,,
480,PNQ,AMD,12:40:00,6,1:25:00,14:05:00,6,AI482,AI,3494,,24716
481,PNQ,AMD,12:40:00,0,1:25:00,14:05:00,0,AI482,AI,3559,,25491
482,PNQ,AMD,12:40:00,1,1:25:00,14:05:00,1,AI482,AI,3559,,25162
483,PNQ,AMD,15:45:00,0,1:15:00,17:00:00,0,6E279,6E,4080,,
484,PNQ,AMD,15:45:00,1,1:15:00,17:00:00,1,6E279,6E,4080,,
485,PNQ,AMD,22:50:00,2,1:25:00,00:15:00,3,6E547,6E,4080,,
486,PNQ,AMD,22:50:00,0,1:25:00,00:15:00,1,6E547,6E,4080,,
487,PNQ,AMD,15:45:00,6,1:15:00,17:00:00,6,6E279,6E,4081,,
488,PNQ,AMD,22:50:00,5,1:25:00,00:15:00,6,6E547,6E,4081,,
489,PNQ,AMD,12:40:00,3,1:25:00,14:05:00,3,AI482,AI,4116,,24716
490,PNQ,AMD,04:45:00,1,1:15:00,06:00:00,1,6E819,6E,4158,,
491,PNQ,AMD,22:50:00,1,1:25:00,00:15:00,2,6E547,6E,4158,,
492,PNQ,AMD,17:50:00,6,1:10:00,19:00:00,6,6E6472,6E,4346,,
493,PNQ,AMD,15:50:00,2,1:20:00,17:10:00,2,6E279,6E,4427,,
494,PNQ,AMD,22:50:00,6,1:25:00,00:15:00,0,6E547,6E,4753,,
495,PNQ,AMD,17:50:00,0,1:10:00,19:00:00,0,6E6472,6E,4774,,
496,PNQ,AMD,04:45:00,2,1:15:00,06:00:00,2,6E819,6E,5183,,
497,PNQ,AMD,18:20:00,5,1:00:00,19:20:00,5,6E6277,6E,5489,,
